#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
60607927,0.9,1381352972,10/9/13 21:09,2013/10/09 14:09:31 PDT,"7.3 km (   4.5 mi) SW  ( 217. azimuth) from Port Angeles, WA",48.0628,-123.5025,0,0
60826392,1.4,1406192700,7/24/14 9:05,2014/07/24 02:05:00 PDT,"34.8 km (  21.6 mi) E   (  84. azimuth) from Morton, WA",46.5897,-121.8223,0,0
61028127,2.4,1434489556,6/16/15 21:19,2015/06/16 14:19:15 PDT,"67.7 km (  42.1 mi) W   ( 263. azimuth) from Penticton, BC",49.428,-120.5135,0,0
10795508,2,1280884271,8/4/10 1:11,2010/08/03 18:11:11 PDT,"3.1 km (   1.9 mi) S   ( 178. azimuth) from Bend, OR",44.0302,-121.3068,0,0
60527092,0.8,1368081459,5/9/13 6:37,2013/05/08 23:37:38 PDT,"44.7 km (  27.8 mi) NE  (  36. azimuth) from Portland, OR",45.8585,-122.2787,13.6,8.4
60506891,0.7,1361189578,2/18/13 12:12,2013/02/18 04:12:58 PST,"53.8 km (  33.4 mi) WNW ( 285. azimuth) from Maupin, OR",45.2993,-121.7437,7.1,4.4
10811778,0.9,1294086059,1/3/11 20:20,2011/01/03 12:20:58 PST,"18.7 km (  11.6 mi) SSW ( 204. azimuth) from Bremerton, WA",47.413,-122.7303,15.2,9.4
60639666,1.4,1385583090,11/27/13 20:11,2013/11/27 12:11:29 PST,"52.1 km (  32.4 mi) S   ( 173. azimuth) from Morton, WA",46.0937,-122.1905,0,0
60443946,0.8,1342918317,7/22/12 0:51,2012/07/21 17:51:57 PDT,"14.9 km (   9.3 mi) NNE (  15. azimuth) from Sedro Woolley, WA",48.6297,-122.182,24,14.9
10820093,1.9,1312518939,8/5/11 4:35,2011/08/04 21:35:38 PDT,"66.2 km (  41.1 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.613,-122.3927,14.1,8.7
60565272,1.3,1375808802,8/6/13 17:06,2013/08/06 10:06:41 PDT,"27.5 km (  17.1 mi) SSW ( 198. azimuth) from Morton, WA",46.3237,-122.3878,13.3,8.2
60542687,0.9,1371521134,6/18/13 2:05,2013/06/17 19:05:34 PDT,"45.9 km (  28.5 mi) NNW ( 347. azimuth) from Yreka, CA",42.1375,-122.7617,16.1,10
60664676,1,1388645840,1/2/14 6:57,2014/01/01 22:57:20 PST,"22.2 km (  13.8 mi) NNE (  25. azimuth) from Portland, OR",45.7155,-122.4993,15.7,9.7
60397662,1.6,1335644105,4/28/12 20:15,2012/04/28 13:15:05 PDT,"11.8 km (   7.3 mi) W   ( 271. azimuth) from Poulsbo, WA",47.737,-122.8022,9.3,5.7
10822763,0.8,1314879621,9/1/11 12:20,2011/09/01 05:20:20 PDT,"36.6 km (  22.7 mi) E   (  92. azimuth) from Eatonville, WA",46.8535,-121.7845,0,0
60584927,3,1378364982,9/5/13 7:09,2013/09/05 00:09:41 PDT,"10.7 km (   6.7 mi) ENE (  73. azimuth) from Poulsbo, WA",47.7635,-122.508,26.3,16.3
60442072,0.9,1345475105,8/20/12 15:05,2012/08/20 08:05:04 PDT,"24.4 km (  15.1 mi) NNW ( 344. azimuth) from Aberdeen, WA",47.1867,-123.9028,34.7,21.5
60422107,0.8,1341425649,7/4/12 18:14,2012/07/04 11:14:09 PDT,"40.5 km (  25.1 mi) S   ( 170. azimuth) from Morton, WA",46.2002,-122.182,3.8,2.3
60753912,0.9,1399147894,5/3/14 20:11,2014/05/03 13:11:33 PDT,"22.9 km (  14.2 mi) E   (  87. azimuth) from Monroe, WA",47.8688,-121.6662,13.1,8.1
60615842,1.6,1382491820,10/23/13 1:30,2013/10/22 18:30:19 PDT,"11.9 km (   7.4 mi) W   ( 270. azimuth) from Entiat, WA",47.6612,-120.3823,1.3,0.8
10827443,1.4,1316072207,9/15/11 7:36,2011/09/15 00:36:47 PDT,"5.6 km (   3.5 mi) N   ( 351. azimuth) from Carnation, Wa",47.6978,-121.9272,4.7,2.9
60883416,1.2,1411167226,9/19/14 22:53,2014/09/19 15:53:46 PDT,"9.8 km (   6.1 mi) S   ( 179. azimuth) from Bremerton, WA",47.4783,-122.6272,12.1,7.5
60974491,1.8,1424739159,2/24/15 0:52,2015/02/23 16:52:38 PST,"47.9 km (  29.8 mi) N   ( 359. azimuth) from Roseburg, OR",43.6475,-123.3547,0,0
60826282,1.2,1406178600,7/24/14 5:10,2014/07/23 22:10:00 PDT,"13.9 km (   8.6 mi) SSW ( 200. azimuth) from Morton, WA",46.441,-122.3373,0,0
10815583,1.4,1303999125,4/28/11 13:58,2011/04/28 06:58:44 PDT,"19.5 km (  12.1 mi) WSW ( 255. azimuth) from Mount Vernon, WA",48.3738,-122.5935,14.6,9
10807728,1,1290005985,11/17/10 14:59,2010/11/17 06:59:44 PST,"9.7 km (   6.0 mi) W   ( 262. azimuth) from Entiat, WA",47.6495,-120.3512,7.2,4.5
10801323,2.5,1282531256,8/23/10 2:40,2010/08/22 19:40:56 PDT,"4.9 km (   3.1 mi) NW  ( 323. azimuth) from Carnation, Wa",47.6838,-121.9543,19.7,12.2
60432567,1.6,1343648862,7/30/12 11:47,2012/07/30 04:47:42 PDT,"64.1 km (  39.8 mi) NNW ( 326. azimuth) from Crescent City, CA",42.2363,-124.629,0,0
60535926,1.6,1370387250,6/4/13 23:07,2013/06/04 16:07:30 PDT,"71.5 km (  44.4 mi) SSW ( 213. azimuth) from Bend, OR",43.5202,-121.7947,0,0
60509811,2.3,1363036520,3/11/13 21:15,2013/03/11 14:15:20 PDT,"66.5 km (  41.3 mi) WSW ( 258. azimuth) from Penticton, BC",49.3783,-120.4828,0,0
10822613,1.4,1297977530,2/17/11 21:18,2011/02/17 13:18:50 PST,"5.3 km (   3.3 mi) ESE ( 121. azimuth) from Mount Vernon, WA",48.3955,-122.2762,0.1,0
60867371,0.6,1409627451,9/2/14 3:10,2014/09/01 20:10:51 PDT,"5.9 km (   3.6 mi) SW  ( 221. azimuth) from Duvall, WA",47.7017,-122.0358,5,3.1
10819563,0.9,1312398028,8/3/11 19:00,2011/08/03 12:00:27 PDT,"38.4 km (  23.9 mi) E   (  93. azimuth) from Eatonville, WA",46.852,-121.7605,4.6,2.8
60680987,0.7,1391164844,1/31/14 10:40,2014/01/31 02:40:43 PST,"8.8 km (   5.5 mi) SSE ( 163. azimuth) from Concrete, WA",48.4638,-121.7133,5,3.1
60391031,0.9,1327720463,1/28/12 3:14,2012/01/27 19:14:23 PST,"26.4 km (  16.4 mi) NE  (  35. azimuth) from Portland, OR",45.7295,-122.4255,10.3,6.4
10811848,2.1,1302181726,4/7/11 13:08,2011/04/07 06:08:45 PDT,"57.7 km (  35.9 mi) N   (   7. azimuth) from Yreka, CA",42.2513,-122.5482,9,5.6
60492006,0.7,1354938114,12/8/12 3:41,2012/12/07 19:41:53 PST,"36.2 km (  22.5 mi) WSW ( 241. azimuth) from Millican, OR",43.7238,-121.3152,0.2,0.1
10810828,2.6,1299067929,3/2/11 12:12,2011/03/02 04:12:09 PST,"53.0 km (  32.9 mi) WSW ( 240. azimuth) from The Dalles, OR",45.3557,-121.7607,4.5,2.8
60450656,1.4,1344385769,8/8/12 0:29,2012/08/07 17:29:29 PDT,"63.9 km (  39.7 mi) S   ( 169. azimuth) from Newport, OR",44.0732,-123.8957,0,0
60987066,1.4,1426923080,3/21/15 7:31,2015/03/21 00:31:19 PDT,"48.4 km (  30.1 mi) NNW ( 339. azimuth) from Crescent City, CA",42.1623,-124.4103,30.1,18.7
60803646,1,1402136199,6/7/14 10:16,2014/06/07 03:16:39 PDT,"60.9 km (  37.8 mi) NW  ( 314. azimuth) from Forks, WA",48.3283,-124.9733,36.8,22.8
60594377,1,1379460218,9/17/13 23:23,2013/09/17 16:23:38 PDT,"14.4 km (   8.9 mi) N   ( 356. azimuth) from Morton, WA",46.6872,-122.2875,13.3,8.3
60605487,0.7,1380920761,10/4/13 21:06,2013/10/04 14:06:01 PDT,"32.8 km (  20.4 mi) S   ( 181. azimuth) from Port Angeles, WA",47.8197,-123.4525,5.1,3.1
10806188,2.2,1283717088,9/5/10 20:04,2010/09/05 13:04:48 PDT,"45.5 km (  28.3 mi) NE  (  37. azimuth) from Portland, OR",45.86,-122.2633,7.8,4.9
60475932,2.3,1353262224,11/18/12 18:10,2012/11/18 10:10:24 PST,"67.7 km (  42.0 mi) W   ( 262. azimuth) from Penticton, BC",49.4117,-120.5093,0,0
60491436,1.6,1354814343,12/6/12 17:19,2012/12/06 09:19:03 PST,"24.8 km (  15.4 mi) ESE ( 122. azimuth) from Kennewick, WA",46.0835,-118.8513,9.2,5.7
10790443,0.8,1264166884,1/22/10 13:28,2010/01/22 05:28:04 PST,"49.4 km (  30.7 mi) WSW ( 243. azimuth) from Eugene, OR",43.8477,-123.6343,15.3,9.5
60555211,1,1374111114,7/18/13 1:31,2013/07/17 18:31:53 PDT,"40.8 km (  25.3 mi) S   ( 171. azimuth) from Morton, WA",46.1967,-122.1878,2.8,1.7
10831948,1.3,1319128307,10/20/11 16:31,2011/10/20 09:31:46 PDT,"48.3 km (  30.0 mi) WSW ( 241. azimuth) from The Dalles, OR",45.3812,-121.713,0.7,0.4
60885041,0.8,1411420299,9/22/14 21:11,2014/09/22 14:11:38 PDT,"28.7 km (  17.8 mi) N   (  10. azimuth) from Deming, WA",49.0792,-122.1503,0,0
60626436,2.1,1383866039,11/7/13 23:13,2013/11/07 15:13:58 PST,"46.9 km (  29.1 mi) NNE (  24. azimuth) from Walla Walla, Wa",46.4547,-118.0812,0,0
60545911,0.6,1372259939,6/26/13 15:18,2013/06/26 08:18:58 PDT,"50.2 km (  31.2 mi) WNW ( 289. azimuth) from Maupin, OR",45.3208,-121.6865,6.9,4.2
60011608,2.3,1328825255,2/9/12 22:07,2012/02/09 14:07:35 PST,"68.0 km (  42.3 mi) W   ( 259. azimuth) from Penticton, BC",49.387,-120.508,0,0
60689436,1,1391694032,2/6/14 13:40,2014/02/06 05:40:32 PST,"6.9 km (   4.3 mi) SSW ( 196. azimuth) from Seattle, WA",47.5425,-122.3597,17,10.6
60981391,0.6,1425829536,3/8/15 15:45,2015/03/08 08:45:36 PDT,"26.3 km (  16.3 mi) ENE (  76. azimuth) from Eatonville, WA",46.9248,-121.9295,13.4,8.3
60579127,0.9,1377457645,8/25/13 19:07,2013/08/25 12:07:24 PDT,"26.5 km (  16.4 mi) SW  ( 223. azimuth) from Mount Vernon, WA",48.2455,-122.5813,24.2,15
10827013,0.9,1301306973,3/28/11 10:09,2011/03/28 03:09:32 PDT,"40.8 km (  25.3 mi) S   ( 171. azimuth) from Morton, WA",46.196,-122.1913,2.8,1.7
60680642,1.7,1391135058,1/31/14 2:24,2014/01/30 18:24:18 PST,"57.6 km (  35.8 mi) SE  ( 140. azimuth) from Salem, OR",44.549,-122.5608,14,8.7
60488287,1.1,1357258772,1/4/13 0:19,2013/01/03 16:19:31 PST,"4.9 km (   3.0 mi) ESE ( 109. azimuth) from Poulsbo, WA",47.7208,-122.5833,17.1,10.6
60077708,0.7,1408686233,8/22/14 5:43,2014/08/21 22:43:53 PDT,"25.2 km (  15.7 mi) ENE (  63. azimuth) from Centralia, WA",46.8198,-122.6652,16.9,10.5
10829628,0.9,1318468109,10/13/11 1:08,2011/10/12 18:08:29 PDT,"16.1 km (  10.0 mi) NW  ( 314. azimuth) from Kirkland, Wa",47.7827,-122.3617,20.8,12.9
60830722,1,1406791991,7/31/14 7:33,2014/07/31 00:33:11 PDT,"9.7 km (   6.0 mi) S   ( 175. azimuth) from North Bend, WA",47.4095,-121.7733,21,13
10797813,2.3,1273097912,5/5/10 22:18,2010/05/05 15:18:31 PDT,"59.9 km (  37.2 mi) WSW ( 254. azimuth) from Yakima, Wa",46.4498,-121.2675,0,0
60581797,0.7,1377824044,8/30/13 0:54,2013/08/29 17:54:04 PDT,"9.2 km (   5.7 mi) NNW ( 347. azimuth) from Friday Harbor, WA",48.6157,-123.0335,13.1,8.1
10820023,1.1,1308693873,6/21/11 22:04,2011/06/21 15:04:33 PDT,"50.8 km (  31.6 mi) NW  ( 317. azimuth) from Forks, WA",48.2797,-124.8535,32.5,20.2
61042426,1.4,1434817293,6/20/15 16:21,2015/06/20 09:21:32 PDT,"22.3 km (  13.8 mi) N   ( 354. azimuth) from Yakima, Wa",46.7942,-120.5447,8.2,5.1
60444611,0.9,1343114853,7/24/12 7:27,2012/07/24 00:27:32 PDT,"20.4 km (  12.7 mi) WSW ( 249. azimuth) from Everett, WA",47.9143,-122.4555,15.5,9.6
10818013,2.1,1308092798,6/14/11 23:06,2011/06/14 16:06:37 PDT,"67.9 km (  42.2 mi) E   (  81. azimuth) from Hope, BC",49.4817,-120.5237,8.4,5.2
60533051,0.9,1369482466,5/25/13 11:47,2013/05/25 04:47:46 PDT,"15.3 km (   9.5 mi) E   (  92. azimuth) from Prosser, Wa",46.2023,-119.5687,7.5,4.7
60988191,0.8,1427182553,3/24/15 7:35,2015/03/24 00:35:53 PDT,"5.6 km (   3.5 mi) E   (  82. azimuth) from Entiat, WA",47.6687,-120.1495,5.9,3.6
60489791,0.8,1354078305,11/28/12 4:51,2012/11/27 20:51:45 PST,"6.8 km (   4.2 mi) N   (  11. azimuth) from Tacoma, WA",47.297,-122.4158,17.1,10.6
10806868,1.3,1286843154,10/12/10 0:25,2010/10/11 17:25:53 PDT,"26.3 km (  16.3 mi) E   (  93. azimuth) from Deming, WA",48.811,-121.8588,0,0
60524257,0.7,1367525729,5/2/13 20:15,2013/05/02 13:15:29 PDT,"29.1 km (  18.1 mi) NW  ( 309. azimuth) from Poulsbo, WA",47.9005,-122.9463,14.1,8.7
10814388,1.9,1297289217,2/9/11 22:06,2011/02/09 14:06:57 PST,"65.8 km (  40.9 mi) WSW ( 258. azimuth) from Penticton, BC",49.3722,-120.4715,2.2,1.4
10829878,0.9,1322860173,12/2/11 21:09,2011/12/02 13:09:33 PST,"19.7 km (  12.3 mi) SE  ( 144. azimuth) from Mount Vernon, WA",48.2767,-122.1808,2.5,1.6
60517707,2.3,1365974067,4/14/13 21:14,2013/04/14 14:14:26 PDT,"67.4 km (  41.9 mi) E   (  86. azimuth) from Hope, BC",49.4228,-120.521,0,0
10830258,0.7,1323017639,12/4/11 16:53,2011/12/04 08:53:58 PST,"23.8 km (  14.8 mi) E   (  88. azimuth) from Eatonville, WA",46.8747,-121.9527,7.4,4.6
60871396,0.8,1410017358,9/6/14 15:29,2014/09/06 08:29:17 PDT,"48.9 km (  30.4 mi) WSW ( 240. azimuth) from The Dalles, OR",45.3727,-121.714,0.9,0.6
10807678,0.9,1289938733,11/16/10 20:18,2010/11/16 12:18:52 PST,"11.4 km (   7.1 mi) W   ( 265. azimuth) from Morton, WA",46.5502,-122.424,14.1,8.7
60916947,1.2,1416057977,11/15/14 13:26,2014/11/15 05:26:17 PST,"47.8 km (  29.7 mi) WNW ( 289. azimuth) from Maupin, OR",45.3167,-121.6562,7.6,4.7
60400252,1.8,1336505829,5/8/12 19:37,2012/05/08 12:37:08 PDT,"5.3 km (   3.3 mi) WSW ( 248. azimuth) from Darrington, WA",48.235,-121.668,9.9,6.1
61025671,1,1432833280,5/28/15 17:14,2015/05/28 10:14:39 PDT,"2.2 km (   1.4 mi) NNW ( 328. azimuth) from Entiat, WA",47.6785,-120.2385,0.5,0.3
10795353,1.6,1278556577,7/8/10 2:36,2010/07/07 19:36:17 PDT,"32.5 km (  20.2 mi) E   (  91. azimuth) from Astoria, OR",46.1782,-123.4132,0,0
60540282,1.4,1371147589,6/13/13 18:19,2013/06/13 11:19:48 PDT,"42.4 km (  26.4 mi) SSE ( 162. azimuth) from Salem, OR",44.5808,-122.864,0,0
10800713,0.8,1282191930,8/19/10 4:25,2010/08/18 21:25:30 PDT,"15.7 km (   9.8 mi) NNW ( 333. azimuth) from Morton, WA",46.6843,-122.368,17.4,10.8
10805713,1,1286216686,10/4/10 18:24,2010/10/04 11:24:46 PDT,"31.3 km (  19.5 mi) WSW ( 241. azimuth) from Eugene, OR",43.9168,-123.4297,0,0
60810496,1,1402991109,6/17/14 7:45,2014/06/17 00:45:08 PDT,"5.2 km (   3.2 mi) NE  (  52. azimuth) from Snohomish, WA",47.9418,-122.0432,10.8,6.7
60987971,2.3,1427152308,3/23/15 23:11,2015/03/23 16:11:48 PDT,"66.1 km (  41.1 mi) E   (  87. azimuth) from Hope, BC",49.414,-120.5373,0,0
10823773,2.1,1315119125,9/4/11 6:52,2011/09/03 23:52:04 PDT,"4.3 km (   2.6 mi) N   (  10. azimuth) from Hanford-400, WA",46.407,-119.2683,2.5,1.5
60728171,0.9,1395739872,3/25/14 9:31,2014/03/25 02:31:12 PDT,"54.3 km (  33.7 mi) WNW ( 285. azimuth) from Maupin, OR",45.304,-121.7487,7,4.3
10787098,1.2,1265929418,2/11/10 23:03,2010/02/11 15:03:37 PST,"2.5 km (   1.6 mi) ENE (  67. azimuth) from Granite Falls, WA",48.093,-121.937,0.1,0
60987906,0.9,1427140693,3/23/15 19:58,2015/03/23 12:58:13 PDT,"18.5 km (  11.5 mi) NNE (  26. azimuth) from Poulsbo, WA",47.8852,-122.5373,5.1,3.2
60864691,1.5,1409226944,8/28/14 11:55,2014/08/28 04:55:44 PDT,"28.7 km (  17.9 mi) NW  ( 305. azimuth) from Yakima, Wa",46.7425,-120.8223,13.9,8.6
60740366,0.8,1397294721,4/12/14 9:25,2014/04/12 02:25:21 PDT,"20.9 km (  13.0 mi) W   ( 270. azimuth) from Morton, WA",46.5567,-122.5483,20.1,12.4
10802328,1.7,1273535395,5/10/10 23:49,2010/05/10 16:49:55 PDT,"50.2 km (  31.2 mi) NNW ( 342. azimuth) from Condon, OR",45.6652,-120.3862,5.9,3.6
10804638,1.5,1277935106,6/30/10 21:58,2010/06/30 14:58:26 PDT,"18.7 km (  11.6 mi) ENE (  59. azimuth) from Roseburg, OR",43.3038,-123.1442,2,1.2
60424396,2.4,1338758549,6/3/12 21:22,2012/06/03 14:22:28 PDT,"67.5 km (  41.9 mi) W   ( 261. azimuth) from Penticton, BC",49.4002,-120.504,0,0
60631206,1,1384594841,11/16/13 9:40,2013/11/16 01:40:40 PST,"5.4 km (   3.4 mi) NW  ( 322. azimuth) from Bremerton, WA",47.6055,-122.6742,21.3,13.2
60474642,2.2,1352937820,11/15/12 0:03,2012/11/14 16:03:39 PST,"67.6 km (  42.0 mi) E   (  84. azimuth) from Hope, BC",49.4453,-120.5202,0,0
60691572,1.5,1392258804,2/13/14 2:33,2014/02/12 18:33:23 PST,"8.8 km (   5.5 mi) S   ( 188. azimuth) from Seattle, WA",47.5235,-122.3512,27,16.7
60474552,1.1,1352928561,11/14/12 21:29,2012/11/14 13:29:21 PST,"13.1 km (   8.1 mi) WSW ( 254. azimuth) from Darrington, WA",48.2207,-121.7715,15.5,9.6
60442877,0.7,1345568403,8/21/12 17:00,2012/08/21 10:00:03 PDT,"5.3 km (   3.3 mi) S   ( 176. azimuth) from Bremerton, WA",47.5195,-122.6252,0,0
10815043,0.8,1294776162,1/11/11 20:02,2011/01/11 12:02:42 PST,"13.5 km (   8.4 mi) ESE ( 115. azimuth) from Maupin, OR",45.1235,-120.924,16.1,10
60463962,0.8,1350166129,10/13/12 22:08,2012/10/13 15:08:49 PDT,"7.7 km (   4.8 mi) ESE ( 112. azimuth) from Poulsbo, WA",47.7092,-122.5493,9.4,5.8
60529417,1.7,1368473051,5/13/13 19:24,2013/05/13 12:24:10 PDT,"25.0 km (  15.5 mi) NNW ( 330. azimuth) from Eugene, OR",44.2477,-123.2405,0,0
60396897,0.9,1335416215,4/26/12 4:56,2012/04/25 21:56:54 PDT,"13.2 km (   8.2 mi) WSW ( 251. azimuth) from Morton, WA",46.5192,-122.4377,22.6,14
60639436,1.3,1385536987,11/27/13 7:23,2013/11/26 23:23:06 PST,"9.1 km (   5.6 mi) WSW ( 256. azimuth) from Bremerton, WA",47.5477,-122.7473,19.2,11.9
60998856,1.6,1429038610,4/14/15 19:10,2015/04/14 12:10:09 PDT,"19.4 km (  12.1 mi) E   (  91. azimuth) from Granite Falls, WA",48.0802,-121.707,7.4,4.6
60601212,2.4,1380403075,9/28/13 21:17,2013/09/28 14:17:55 PDT,"68.5 km (  42.5 mi) E   (  92. azimuth) from Hope, BC",49.3587,-120.5053,0,0
10820338,2.8,1312589120,8/6/11 0:05,2011/08/05 17:05:20 PDT,"66.9 km (  41.6 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.6163,-122.4007,8.9,5.5
10828238,1.3,1296349766,1/30/11 1:09,2011/01/29 17:09:25 PST,"31.6 km (  19.6 mi) S   ( 171. azimuth) from Morton, WA",46.2772,-122.2137,6.3,3.9
60489276,0.8,1353814052,11/25/12 3:27,2012/11/24 19:27:32 PST,"23.8 km (  14.8 mi) SE  ( 139. azimuth) from Olympia, WA",46.8828,-122.6855,5,3.1
60432412,2.3,1343596276,7/29/12 21:11,2012/07/29 14:11:16 PDT,"66.7 km (  41.4 mi) W   ( 266. azimuth) from Penticton, BC",49.4618,-120.5038,0,0
10801143,1.7,1282421104,8/21/10 20:05,2010/08/21 13:05:04 PDT,"4.1 km (   2.5 mi) N   ( 349. azimuth) from Entiat, WA",47.6977,-120.2332,6,3.7
60978616,1.1,1425383251,3/3/15 11:47,2015/03/03 03:47:30 PST,"22.2 km (  13.8 mi) NW  ( 317. azimuth) from Mount Vernon, WA",48.5655,-122.5443,16.3,10.1
10807313,1.8,1287176516,10/15/10 21:01,2010/10/15 14:01:55 PDT,"65.4 km (  40.7 mi) WSW ( 255. azimuth) from Penticton, BC",49.3482,-120.457,0,0
60776206,0.8,1400189603,5/15/14 21:33,2014/05/15 14:33:22 PDT,"64.4 km (  40.0 mi) E   (  93. azimuth) from Morton, WA",46.5268,-121.434,5.3,3.3
60384432,2.2,1330733041,3/3/12 0:04,2012/03/02 16:04:01 PST,"66.4 km (  41.2 mi) W   ( 260. azimuth) from Penticton, BC",49.4007,-120.4883,0,0
10826588,0.9,1315826918,9/12/11 11:28,2011/09/12 04:28:37 PDT,"30.7 km (  19.1 mi) ENE (  65. azimuth) from Longview, WA",46.2548,-122.5815,15.1,9.4
10820878,1,1309011057,6/25/11 14:10,2011/06/25 07:10:57 PDT,"36.8 km (  22.9 mi) NNE (  16. azimuth) from Satsop, WA",47.3215,-123.3472,12.4,7.7
10798558,0.8,1281503080,8/11/10 5:04,2010/08/10 22:04:40 PDT,"8.8 km (   5.5 mi) SSE ( 152. azimuth) from Concrete, WA",48.4698,-121.6927,3.4,2.1
10793828,0.9,1270474792,4/5/10 13:39,2010/04/05 06:39:51 PDT,"14.1 km (   8.8 mi) NNE (  32. azimuth) from Tacoma, WA",47.3445,-122.3337,10.4,6.5
60526676,1,1367996880,5/8/13 7:08,2013/05/08 00:08:00 PDT,"49.9 km (  31.0 mi) NW  ( 323. azimuth) from Forks, WA",48.3053,-124.789,31.7,19.6
60580142,0.7,1377549408,8/26/13 20:36,2013/08/26 13:36:47 PDT,"27.4 km (  17.0 mi) ENE (  68. azimuth) from Longview, WA",46.2275,-122.6108,15.5,9.6
10808223,1.4,1284419225,9/13/10 23:07,2010/09/13 16:07:05 PDT,"4.7 km (   2.9 mi) N   ( 357. azimuth) from Carnation, Wa",47.6908,-121.9178,25.3,15.7
60471536,1.5,1349197375,10/2/12 17:02,2012/10/02 10:02:55 PDT,"68.4 km (  42.5 mi) E   (  95. azimuth) from Hope, BC",49.3307,-120.5088,0,0
60609867,1.3,1381615408,10/12/13 22:03,2013/10/12 15:03:28 PDT,"48.3 km (  30.0 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3735,-121.7067,1.2,0.8
60672957,1.2,1390157532,1/19/14 18:52,2014/01/19 10:52:12 PST,"6.5 km (   4.0 mi) N   (   8. azimuth) from Eugene, OR",44.1102,-123.0745,0,0
60809031,2.1,1402780740,6/14/14 21:18,2014/06/14 14:18:59 PDT,"65.2 km (  40.5 mi) E   (  82. azimuth) from Hope, BC",49.4683,-120.5585,0,0
60406456,1.5,1333489219,4/3/12 21:40,2012/04/03 14:40:19 PDT,"10.0 km (   6.2 mi) ESE ( 122. azimuth) from Deming, WA",48.7778,-122.101,18.5,11.5
60990131,0.9,1427620367,3/29/15 9:12,2015/03/29 02:12:46 PDT,"40.6 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.1987,-122.181,3.6,2.2
60408407,2.3,1338509769,6/1/12 0:16,2012/05/31 17:16:08 PDT,"59.5 km (  37.0 mi) WSW ( 248. azimuth) from Kamloops, BC",50.4678,-121.0988,0,0
60475892,1.3,1353224048,11/18/12 7:34,2012/11/17 23:34:08 PST,"23.8 km (  14.8 mi) WSW ( 247. azimuth) from Tillamook, OR",45.372,-124.124,32.6,20.2
60666517,0.9,1389260262,1/9/14 9:37,2014/01/09 01:37:42 PST,"17.2 km (  10.7 mi) NNW ( 335. azimuth) from Morton, WA",46.6983,-122.371,10.1,6.2
10821088,1.8,1312930970,8/9/11 23:02,2011/08/09 16:02:49 PDT,"66.9 km (  41.6 mi) WSW ( 259. azimuth) from Penticton, BC",49.3812,-120.49,8.3,5.2
61043251,0.9,1434960365,6/22/15 8:06,2015/06/22 01:06:05 PDT,"40.1 km (  24.9 mi) S   ( 169. azimuth) from Morton, WA",46.204,-122.1788,4.9,3.1
60980111,2.4,1425593729,3/5/15 22:15,2015/03/05 14:15:28 PST,"66.3 km (  41.2 mi) E   (  82. azimuth) from Hope, BC",49.4613,-120.5418,0,0
10829018,1.9,1316337420,9/18/11 9:16,2011/09/18 02:16:59 PDT,"24.3 km (  15.1 mi) ESE ( 119. azimuth) from Woodburn, OR",45.0378,-122.584,17.3,10.7
10813048,2.4,1292571684,12/17/10 7:41,2010/12/16 23:41:24 PST,"5.8 km (   3.6 mi) N   (   1. azimuth) from Kirkland, Wa",47.7335,-122.2052,22.3,13.8
10808633,1,1290566633,11/24/10 2:43,2010/11/23 18:43:53 PST,"12.9 km (   8.0 mi) E   (  86. azimuth) from Monroe, WA",47.8648,-121.7998,18.1,11.2
60478006,1,1350583884,10/18/12 18:11,2012/10/18 11:11:23 PDT,"20.5 km (  12.8 mi) NE  (  50. azimuth) from Friday Harbor, WA",48.6552,-122.7925,15.9,9.8
60738781,0.8,1396998009,4/8/14 23:00,2014/04/08 16:00:09 PDT,"7.1 km (   4.4 mi) E   (  97. azimuth) from Longview, WA",46.1288,-122.8505,0,0
60457231,2.1,1345828765,8/24/12 17:19,2012/08/24 10:19:25 PDT,"65.0 km (  40.4 mi) W   ( 263. azimuth) from Penticton, BC",49.4262,-120.475,0,0
60488876,1.5,1353535293,11/21/12 22:01,2012/11/21 14:01:33 PST,"48.4 km (  30.0 mi) E   (  80. azimuth) from Morton, WA",46.637,-121.6525,7,4.3
10826773,1.2,1315898444,9/13/11 7:20,2011/09/13 00:20:44 PDT,"29.5 km (  18.3 mi) SSE ( 148. azimuth) from Canby, OR",45.0373,-122.4938,18,11.2
60638386,1.1,1385439030,11/26/13 4:10,2013/11/25 20:10:29 PST,"23.9 km (  14.9 mi) E   (  88. azimuth) from Monroe, WA",47.8643,-121.6517,12.3,7.6
60483912,2.4,1355875727,12/19/12 0:08,2012/12/18 16:08:47 PST,"66.5 km (  41.3 mi) W   ( 260. azimuth) from Penticton, BC",49.4003,-120.4902,0,0
10801938,0.8,1282935755,8/27/10 19:02,2010/08/27 12:02:35 PDT,"11.7 km (   7.3 mi) SW  ( 223. azimuth) from Morton, WA",46.4812,-122.3788,24.2,15
60449831,0.9,1344235215,8/6/12 6:40,2012/08/05 23:40:15 PDT,"65.1 km (  40.5 mi) SSW ( 210. azimuth) from Bend, OR",43.5497,-121.71,3.7,2.3
